alt_gr:0,alt_key:1,ampersand:0,comment:Toggles WinDowse "Dowse/Stop" button from any application that has focus,control_key:0,dollar_sign:0,firing_key:z,hot_key:!z,key3:,left_key:0,prefix_key:,right_key:0,scope:WinDowse TfrmWinDowse WinDowse.exe,shift_key:0,tilde:0,translated:Alt+Z,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Click WinDowse Refresh button info from any application that has focus,control_key:0,dollar_sign:0,firing_key:r,hot_key:!r,key3:,left_key:0,prefix_key:,right_key:0,scope:WinDowse TfrmWinDowse WinDowse.exe,shift_key:0,tilde:0,translated:Alt+R,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Exports current RegEx results to the desktop,control_key:1,dollar_sign:0,firing_key:x,hot_key:^!x,key3:,left_key:0,prefix_key:,right_key:0,scope:WindowsForms10.Window.8.app.0.141b42a_r6_ad1 Expresso.exe,shift_key:0,tilde:0,translated:Ctrl+Alt+X,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:flash selected window,control_key:0,dollar_sign:0,firing_key:f,hot_key:~f,key3:,left_key:0,prefix_key:,right_key:0,scope:Window Detective Qt5QWindowIcon,shift_key:0,tilde:1,translated:~f,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:show properties for selected window,control_key:0,dollar_sign:0,firing_key:p,hot_key:~p,key3:,left_key:0,prefix_key:,right_key:0,scope:Window Detective Qt5QWindowIcon,shift_key:0,tilde:1,translated:~p,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Sets VLC defalt audio device to speakers,control_key:1,dollar_sign:0,firing_key:a,hot_key:^!a,key3:,left_key:0,prefix_key:,right_key:0,scope:VLC media player Qt5QWindowIcon or Playlist Qt5QWindowIcon,shift_key:0,tilde:0,translated:Ctrl+Alt+A,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Saves VLC unwatched.xspf playlist,control_key:1,dollar_sign:0,firing_key:y,hot_key:^!y,key3:,left_key:0,prefix_key:,right_key:0,scope:VLC media player Qt5QWindowIcon or Playlist Qt5QWindowIcon,shift_key:0,tilde:0,translated:Ctrl+Alt+Y,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Saves VLC unwatched backup.xspf playlist,control_key:1,dollar_sign:0,firing_key:y,hot_key:^!+y,key3:,left_key:0,prefix_key:,right_key:0,scope:VLC media player Qt5QWindowIcon or Playlist Qt5QWindowIcon,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+Y,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Opens VLC unwatched.xspf playlist,control_key:1,dollar_sign:0,firing_key:o,hot_key:^!o,key3:,left_key:0,prefix_key:,right_key:0,scope:VLC media player Qt5QWindowIcon or Playlist Qt5QWindowIcon,shift_key:0,tilde:0,translated:Ctrl+Alt+O,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Flashes selected window or control (highlight),control_key:0,dollar_sign:0,firing_key:f,hot_key:~f,key3:,left_key:0,prefix_key:,right_key:0,scope:Microsoft Spy++,shift_key:0,tilde:1,translated:~f,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Opens "find window" within list of windows in Spy++ (instead of find window locate a window dialog),control_key:1,dollar_sign:0,firing_key:f,hot_key:^f,key3:,left_key:0,prefix_key:,right_key:0,scope:Microsoft Spy++,shift_key:0,tilde:0,translated:Ctrl+F,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Find Next,control_key:1,dollar_sign:0,firing_key:g,hot_key:^g,key3:,left_key:0,prefix_key:,right_key:0,scope:Microsoft Spy++,shift_key:0,tilde:0,translated:Ctrl+G,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Change font,control_key:1,dollar_sign:0,firing_key:f,hot_key:^!+f,key3:,left_key:0,prefix_key:,right_key:0,scope:Microsoft Spy++,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+F,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Clear messages screen,control_key:1,dollar_sign:0,firing_key:x,hot_key:^!+x,key3:,left_key:0,prefix_key:,right_key:0,scope:Microsoft Spy++,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+X,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:This will synchronize when "Find Window" (Alt-f3) with the Spy++ listing,control_key:1,dollar_sign:0,firing_key:f,hot_key:^+f,key3:,left_key:0,prefix_key:,right_key:0,scope:Find Window #32770,shift_key:1,tilde:0,translated:Ctrl+Shift+F,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Set focus on the "find" textbox,control_key:1,dollar_sign:0,firing_key:f,hot_key:^f,key3:,left_key:0,prefix_key:,right_key:0,scope:TextCrawler 3 WindowsForms10.Window.8.app.0.378734a,shift_key:0,tilde:0,translated:Ctrl+F,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:1,comment:chooses the next opened file in tab bar to the right,control_key:0,dollar_sign:0,firing_key:WheelUp,hot_key:Alt & WheelUp,key3:,left_key:0,prefix_key:Alt,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Alt & WheelUp,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:1,comment:chooses the next opened file in tab bar the left,control_key:0,dollar_sign:0,firing_key:WheelDown,hot_key:Alt & WheelDown,key3:,left_key:0,prefix_key:Alt,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Alt & WheelDown,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:1,comment:Move file tab forward in tab bar,control_key:0,dollar_sign:0,firing_key:WheelUp,hot_key:Control & WheelUp,key3:,left_key:0,prefix_key:Control,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Control & WheelUp,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:1,comment:Move file tab backward in tab bar,control_key:0,dollar_sign:0,firing_key:WheelDown,hot_key:Control & WheelDown,key3:,left_key:0,prefix_key:Control,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Control & WheelDown,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Debug current script being edited with DBGp debugger,control_key:1,dollar_sign:0,firing_key:F5,hot_key:^!+F5,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+F5,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Accelerator Key for TextFX menu,control_key:0,dollar_sign:0,firing_key:F3,hot_key:F3,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:F3,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Show Python Script Console,control_key:0,dollar_sign:0,firing_key:F6,hot_key:F6,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:F6,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Creates Shortcut Mapper List from scratch (ie the most updated status of shortcuts) and proceeds to Finder program,control_key:1,dollar_sign:0,firing_key:F7,hot_key:^!F7,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Ctrl+Alt+F7,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Opens the last Shortcut Mapper List created and proceeds to Find routine. This is faster than creating from scratch but list is outdated.,control_key:1,dollar_sign:0,firing_key:F7,hot_key:^F7,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Ctrl+F7,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Close window. Overrides extend selection right in NPP.,control_key:1,dollar_sign:0,firing_key:w,hot_key:^w,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Ctrl+W,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Creates an Access Key in the Edit dialog to "Find All in Document",control_key:1,dollar_sign:0,firing_key:f,hot_key:^f,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:0,tilde:0,translated:Ctrl+F,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Same as ^f but executes "Find All in Document" on selected text,control_key:1,dollar_sign:0,firing_key:f,hot_key:^+f,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or Find #32770,shift_key:1,tilde:0,translated:Ctrl+Shift+F,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Turns auto-completion off,control_key:1,dollar_sign:0,firing_key:q,hot_key:^q,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:Ctrl+Q,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Show Constants.ahk and utils.ahk in Notepad,control_key:0,dollar_sign:0,firing_key:c,hot_key:!+c,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Alt+Shift+C,wildcard:0,win_key:0
